id,decade,year,date,word,speaker,party,sentence,llm_label,annotator_1,annotator_2,adjudicated_label,notes
1958-11-28-3b15c8-063,1950,1958,1958-11-28,freedom,Mr. Bishop,,"I urge the House to accept that here it is a necessary principle that the public interest must override the feelings of pain and distress that may sometimes be caused to individuals, although the House should do all it can to discourage those newspapers, magazines and other publications that use their present freedom in a way that is unnecessarily distressing to private people.",negative_liberty,,,,
1958-03-12-e65ea7-000,1950,1958,1958-03-12,liberty,Mr. Prentice,,asked the Minister of Transport and Civil Aviation whether his attention has been drawn to the Cornell-Liberty Safety Car which has been built in the United States of America and which incorporates many new features designed to minimise injuries in the event of accidents;,other,,,,
1958-06-16-7a3e31-002,1950,1958,1958-06-16,freedom,Mr. Ridsdale,,"In view of the fact that we are now ending coal rationing, could it not be possible to allow people freedom to trade both in exports and imports?",positive_liberty,,,,
1959-06-17-5b8436-007,1950,1959,1959-06-17,freedom,Mr. Green,,Do not let us do anything which in any way restricts freedom of choice.,negative_liberty,,,,
1959-07-08-ee483b-010,1950,1959,1959-07-08,freedom,Mr. G. M. Thomson,,"When the general grant was introduced, I believe that all of those authorities—the Minister can correct me if I am wrong—certainly many of them, stated that they would exercise the freedom which the Government had generously given to them.",positive_liberty,,,,
1960-07-20-cc8b90-136,1960,1960,1960-07-20,freedom,Mr. Brown,,"Nevertheless, I believe more strongly than ever that freedom, the democratic way of doing things and the advance to effective social democracy and all we stand for depend upon the answers which we give in this difficult field.",ambiguous,,,,
1960-04-14-4f2a91-002,1960,1960,1960-04-14,liberty,Mr. Brockway,,"Will he take steps to see that it is administered in a

way which does not mean that there will be any restriction on liberty of writing?",negative_liberty,,,,
1960-05-05-be657c-000,1960,1960,1960-05-05,liberty,Mr. Butler,,"As Leader of the House, I had taken the liberty to acquaint myself of this problem.",other,,,,
1961-03-22-e25fe6-004,1960,1961,1961-03-22,freedom,Mr. Robert Edwards,,"Having said that, I hope the House will forgive me if I make one or two critical remarks which I feel should be made because this House is interested in human freedom.",ambiguous,,,,
1962-03-08-fa577f-001,1960,1962,1962-03-08,freedom,Mr. Vane,,"Satisfactory results were obtained in this case by allowing the calves reasonable freedom of movement in small groups in ordinary accommodation, and keeping them not in darkness but in a subdued light.",ambiguous,,,,
1962-07-30-8f3e48-099,1960,1962,1962-07-30,freedom,Dr. King,,We made an inroad into freedom when we gave the Government the right to dismiss untrustworthy Communists from security positions.,positive_liberty,,,,
1962-12-05-cf0450-012,1960,1962,1962-12-05,freedom,Mr. George Craddock,,I should like to see greater freedom obtained by the extension of responsibilities under G.,positive_liberty,,,,
1963-05-31-e60085-028,1960,1963,1963-05-31,freedom,Mr. Lee,,There have been attacks on the freedom of the Press and the freedom of speech.,negative_liberty,,,,
1963-02-05-ffb938-003,1960,1963,1963-02-05,liberty,Mr. Macpherson,,"If it likes, the Committee is perfectly at liberty to divide on this Amendment, but I think that hon.",other,,,,
1963-05-10-dbf3bf-002,1960,1963,1963-05-10,freedom,Mr. Prentice,,I saw posters in the windows of the corporation houses—they had nothing to do with the election—concerned with the Christian Aid Week which is being conducted in association with the Freedom from Hunger Campaign and which has been organised by the local churches of all denominations in East Ham.,other,,,,
1964-11-20-2616f5-035,1960,1964,1964-11-20,freedom,Mr. Merlyn Rees,,"This is something about which I feel very strongly, that local freedom matters a great deal.",negative_liberty,,,,
1964-11-06-39001c-092,1960,1964,1964-11-06,freedom,The Minister of Labour,,The matter ought to be clarified in such a way that the individual worker and the trade union official have freedom of action to perform the legitimate functions which it has been believed they have had for the last sixty years.,positive_liberty,,,,
1964-11-18-39fb93-000,1960,1964,1964-11-18,freedom,Commander Courtney,,asked the Minister of Aviation whether he will take steps to introduce an intermediate qualification for private pilots not in possession of a full instrument rating to allow greater freedom of movement for private and business aircraft equipped with up-to-date navigational and radio facilities.,positive_liberty,,,,
1965-04-12-306e00-002,1960,1965,1965-04-12,freedom,Mr. Bell,,"I was asking him to make a persuasive intervention, in the interests of personal freedom, with his hon.",negative_liberty,,,,
1965-04-01-66b909-000,1960,1965,1965-04-01,freedom,Mr. Greenwood,,"This is money going to the Seychelles, not only from the Freedom from Hunger Campaign but under Colonial Development and Welfare funds, for which we have, of course, some continuing responsibility.",other,,,,
1965-06-17-3765f7-000,1960,1965,1965-06-17,freedom,Mr. Rhodes,,"asked the President of the Board of Trade if he will appoint an inspector to conduct inquiries under Section 165 of the Companies Act, 1948, into the financial affairs of the Freedom Group, which is acting in a manner oppressive of its shareholders, in view of the fact that shareholders are experiencing difficulties in obtaining repayment of loans.",other,,,,
1965-11-17-cf80d2-000,1960,1965,1965-11-17,liberty,Dr. Mabon,,"I appreciate the point, but the problem hinges on the submission of the quinquennial review by the corporation, which is at liberty to commission any transportation study it wishes, but at the moment my Department is concerned about the procedure under the review.",other,,,,
1966-12-13-755cfa-000,1960,1966,1966-12-13,freedom,Unknown,,"Bill to give greater freedom to the Press and to broadcasting authorities by clarifying and amending the law relating to contempt of court, official secrets and defamation, presented accordingly and read the First time;",negative_liberty,,,,
1966-07-25-fe7dbf-015,1960,1966,1966-07-25,freedom,Mr. Sandys,,"While restoring freedom of decision to individual firms, it retained a strong element of public control.",positive_liberty,,,,
1967-07-17-b267ec-048,1960,1967,1967-07-17,freedom,Mr. Gordon Campbell,,"I believe that we have individuals in our society who, because of their disability, find themselves without a great many rights and freedoms.",ambiguous,,,,
1967-04-05-9c1f12-003,1960,1967,1967-04-05,freedom,Mr. Channon,,"He talks of a threat to individual freedom, but goes on to threaten it himself because he is taking away people's rights.",negative_liberty,,,,
1967-11-27-d4a90e-014,1960,1967,1967-11-27,freedom,Sir G. Sinclair,,All this is at a time when Australia and New Zealand are engaged in Vietnam in what they believe to be fighting for the safety of the area and for the survival in freedom of their own countries.,positive_liberty,,,,
1968-07-25-f87ac6-095,1960,1968,1968-07-25,freedom,Mr. Stan Newens,,"They arise from the awakening of the people of these countries and their desire for better living standards, freedom and all the other things which we desire for ourselves.",ambiguous,,,,
1969-12-08-57a899-001,1960,1969,1969-12-08,freedom,Mr. Brown,,"I equally believe that there are vital issues of freedom involved in all this and that the South Vietnamese are, so far, the only people concerned in the conflict who, as pacification has proceeded—not as well as I would have liked, and it is in this respect that I am somewhat critical of the Americans;",ambiguous,,,,
1970-02-20-bf0f64-022,1970,1970,1970-02-20,freedom,Mr. Sydney Bidwell,,"Member for Leicester, South-West that there is an enormous amount of freedom.",ambiguous,,,,
1971-01-19-357b26-001,1970,1971,1971-01-19,freedom,Mr. Dan Jones,,Gentleman mean freedom or licence?,other,,,,
1971-02-11-49f250-001,1970,1971,1971-02-11,liberty,Mr. Dalyell,,I simply say that I had a meeting-and I am at liberty to say this-with a senior member of the British Aircraft Corporation this very week.,other,,,,
1971-12-01-e9e277-000,1970,1971,1971-12-01,freedom,Mr. Soref,,"The report stated that it was to impose a unified Soviet line on guerrilla freedom fronts, to assume direction in the struggle.",other,,,,
1971-11-22-5ca97a-011,1970,1971,1971-11-22,freedom,Mr. Laurance Reed,,"A Government which fails in this duty cannot provide, let alone ensure, the freedom and stability necessary for people to live their lives in peace, and without such a guarantee of stability the rest of law, whether civil or criminal, is largely rendered void.",positive_liberty,,,,
1972-05-05-6e8833-002,1970,1972,1972-05-05,liberty,Mr. Clinton Davis,,Hamling) envisages is based on an obvious and justified desire to protect the issue of civil liberty which is gravely endangered by the provisions of the Bill as it is drawn.,negative_liberty,,,,
1972-02-15-b412e7-007,1970,1972,1972-02-15,liberty,Mr. Shore,,"It may be the devout wish of us all that that should be so, but on the face of it it is so in conflict with reality and the facts that it is taking a liberty with language.",other,,,,
1973-07-13-b974d8-022,1970,1973,1973-07-13,freedom,Mr. David Weitzman,,"This country is a party to the Universal Declaration of Human Rights, the United Nations Covenant on Political and Civil Rights and the European Convention for the Protection of Human Rights and Fundamental Freedoms.",other,,,,
1974-12-03-823c26-005,1970,1974,1974-12-03,freedom,Mr. Prior,,The freedom of the Press means something more than independence of the Press from the Government.,negative_liberty,,,,
1975-11-12-e12224-000,1970,1975,1975-11-12,freedom,Mr. Buchan,,Would the Lord Advocate agree that there are aspects of this question which bear strongly on the freedom and liberty of the subject?,ambiguous,,,,
1975-02-12-5cbcc8-019,1970,1975,1975-02-12,freedom,Mr. Tugendhat,,For most people when one talks in terms of freedom of conscience one means religion.,negative_liberty,,,,
1975-04-08-8f8f4b-038,1970,1975,1975-04-08,freedom,Mr. Ifor Davies,,"If it is considered that membership of the Common Market destroys some freedom of action which otherwise would be open to Britain, I remind the House that freedom for any nation to choose this or that course of action is not determined merely by willingness or refusal to sign treaties or to enter into international obligations, but by the strength and vigour of the nation.",positive_liberty,,,,
1976-03-26-467a02-002,1970,1976,1976-03-26,liberty,Mr. David Weitzman,,"Gow) in his excellent speech, to which I pay tribute, but I wish to begin by asking what is meant by personal liberty.",ambiguous,,,,
1976-11-08-354f3f-003,1970,1976,1976-11-08,freedom,Mr. Armstrong,,This is a freedom that most people take for granted.,ambiguous,,,,
1976-03-29-551b2d-035,1970,1976,1976-03-29,freedom,Mr. Russell Fairgrieve,,Europe possesses the intellectual freedoms and religious strengths that could bring stabilisation to a troubled world.,negative_liberty,,,,
1976-01-26-2bc7d5-021,1970,1976,1976-01-26,freedom,Mr. Oakes,,"Friend the Minister for Planning and Local Government has said before in the House that, in his view, local authorities should be given as much independence and freedom as possible—and that that independence and freedom should be given a purpose and a means to support that purpose.",positive_liberty,,,,
1977-05-18-64e2a6-050,1970,1977,1977-05-18,freedom,Mr. Richard Luce,,"In contrast, we were putting emphasis on the freedom of conscience and the freedom of worship and thought.",negative_liberty,,,,
1978-05-18-ad7ccb-052,1970,1978,1978-05-18,freedom,Mr. David Crouch,,"It is a precious freedom, and we must never lose it.",ambiguous,,,,
1978-01-16-16946e-017,1970,1978,1978-01-16,liberty,Mr. Davis,,They do not have to do it at the rate that we have announced and are at liberty to choose another pattern if they wish.,other,,,,
1978-04-06-f29fc6-002,1970,1978,1978-04-06,freedom,Mr. Mitchell,,I want to extend that freedom of choice.,positive_liberty,,,,
1978-08-02-7ef922-072,1970,1978,1978-08-02,freedom,Mr. Luce,,Freedom and prosperity in Rhodesia could be a granary for the southern part of Africa.,positive_liberty,,,,
1979-07-18-896d28-036,1970,1979,1979-07-18,freedom,Mr. Davies,,He talked about freedom.,ambiguous,,,,
1979-12-11-aa882c-001,1970,1979,1979-12-11,freedom,"The Minister of State, Northern Ireland Office",,"The six-monthly debates on the renewal of the Act represent the response of our parliamentary democracy, deeply committed as it is to the principles of the rule of law and of freedom under the law to the situation in Northern Ireland.",negative_liberty,,,,
1979-07-12-ecca08-001,1970,1979,1979-07-12,freedom,Mr. Price,,"Member for Bebington and Ellesmere Port, the former chairman of the Wirral education committee, implied that my new clause was unnecessary because the Bill allowed local authorities freedom, and that this was a deep belief of members of the Conservative Party, which they had put forward at the election.",positive_liberty,,,,
1981-07-14-14933e-007,1980,1981,1981-07-14,freedom,Neil Macfarlane,Conservative,Kinnock) talking about compassion and freedom.,ambiguous,,,,
1981-07-28-1aac14-004,1980,1981,1981-07-28,freedom,Toby Jessel,Conservative,"Some confusion arises from the use of the word ""freedom"".",ambiguous,,,,
1981-06-09-046efc-000,1980,1981,1981-06-09,freedom,Margaret Thatcher,Conservative,I totally agree that an exporting country such as ours needs freedom in international trade.,negative_liberty,,,,
1981-07-28-4c8a6e-033,1980,1981,1981-07-28,freedom,Barry Sheerman,Labour (Co-op),We are constantly arguing and discussing liberty and freedom.,other,,,,
1981-02-03-f3f5d0-004,1980,1981,1981-02-03,freedom,Norman Buchan,Labour,We have a Government who have increased poverty among council tenants and slashed the freedom of local authorities at a stroke on rent and rates.,positive_liberty,,,,
1982-02-23-9a538d-008,1980,1982,1982-02-23,freedom,Bernard Braine,Conservative,"Specific mention is then made in section 25 of 
 any"" — 
 that is the word to watch — 
 rights or freedoms that have been recognised by the Royal Proclamation of October 7 1763;",ambiguous,,,,
1982-02-01-856e8e-006,1980,1982,1982-02-01,freedom,John Evans,Labour,Friend and some of his friends outside the House will give the same freedom to other members of the Labour Party to debate and call into question some of the policy decisions — as he has rightly done today.,negative_liberty,,,,
1982-07-14-0b58e9-004,1980,1982,1982-07-14,liberty,Neville Trotter,Conservative,"Member for Kingston upon Hull, East disagrees, he is at liberty to pay a short visit to the Library as I did after his speech.",other,,,,
1982-10-20-3272dd-000,1980,1982,1982-10-20,freedom,Stanley Clinton-Davis,Labour,Does the Secretary of State agree that linkage is the latest excuse among many for many years now on the part of South Africa to delay further freedom for Namibia?,positive_liberty,,,,
1982-11-29-4e0d76-003,1980,1982,1982-11-29,freedom,Gerry Neale,Conservative,Its view is that the Bill will unlock many opportunities to expand and that the greater freedom will bring more jobs.,positive_liberty,,,,
1983-05-03-398a90-004,1980,1983,1983-05-03,liberty,Eldon Griffiths,Conservative,"The first civil liberty should be the householder's right to live undisturbed in his or her own home, the right of old people to walk the streets without being set upon and the right of women to be safe from sexual assault.",negative_liberty,,,,
1983-03-16-ea1dac-023,1980,1983,1983-03-16,freedom,John Browne,Conservative,"Until the employment cartels are broken and more freedom and enterprise are introduced, Government spending will continue to increase.",positive_liberty,,,,
1984-06-11-0feeca-064,1980,1984,1984-06-11,liberty,Roy Beggs,Ulster Unionist Party,"None other than the Prime Minister, who I presume still leads and speaks for the Conservative party, is reported in My Weekly of 29 October 1983 to have replied to questions as follows:
 Liberty and property are so essentially bound up together.",ambiguous,,,,
1985-05-16-4fe3b3-045,1980,1985,1985-05-16,freedom,Leon Brittan,Conservative,I believe that these proposals will contribute in a practical way to protecting both sets of freedoms.,ambiguous,,,,
1985-01-21-688f2e-003,1980,1985,1985-01-21,freedom,Ivan Lawrence,Conservative,"There is little alternative to a commitment to a written bill of rights, and the fundamental freedoms will have to be enshrined in a constitutional document that defines the basic law.",negative_liberty,,,,
1985-07-16-994111-019,1980,1985,1985-07-16,liberty,John Moore,Conservative,The Government have sought to strike the right balance between liberty and licence.,negative_liberty,,,,
1985-02-04-b70997-002,1980,1985,1985-02-04,liberty,Nicholas Ridley,Conservative,Anyone who wishes to publish his response to a consultative document is at liberty to do so himself.,other,,,,
1986-04-22-61887b-006,1980,1986,1986-04-22,freedom,John Patten,Conservative,"It is right that I should welcome the Labour party's conversion to the importance of choice, freedom and fairness, but it has been some time coming.",ambiguous,,,,
1987-03-26-b53c49-002,1980,1987,1987-03-26,liberty,David Waddington,Conservative,Members are at liberty to make representations in such cases.,other,,,,
1987-02-10-f92e94-018,1980,1987,1987-02-10,freedom,Jeffrey Rooker,Labour,"As we have said before, we want choice and variety and the freedom of choice to buy or rent.",positive_liberty,,,,
1988-02-08-5ed2ab-050,1980,1988,1988-02-08,freedom,Gavin Strang,Labour,"Therefore, we submit, as do the Freedom Association and a range of organisations, that the proposal is fundamentally antidemocratic.",other,,,,
1988-02-08-6e805d-133,1980,1988,1988-02-08,freedom,Graham Allen,Labour,""" They do so through a few dissident members and through a few people funded by the likes of David Hart and the Freedom Association.",other,,,,
1989-10-18-43bd90-024,1980,1989,1989-10-18,freedom,Eric Heffer,Labour,But what happened there was that the man who had some sympathy for freedom was removed from the general secretaryship of the Communist party.,negative_liberty,,,,
1989-02-17-f2f9c2-016,1980,1989,1989-02-17,freedom,Ann Widdecombe,Conservative,He talked a great deal about choice and the freedom to choose.,positive_liberty,,,,
1990-02-13-c2c3b5-001,1990,1990,1990-02-13,freedom,Jeremy Ashdown,Liberal Democrat,"Is it not rather odd that when she is asked to support unity and freedom in Germany she says that there must first be massive international consultation, but that when she is asked to maintain international sanctions on South Africa she is prepared to reject that unilaterally and alone?",ambiguous,,,,
1991-01-25-cb6bfc-005,1990,1991,1991-01-25,freedom,Michael Brown,Conservative,"It inevitably places severe restrictions on the animals' freedom of movement …alternative systems, such as kennels, store yards or yards and cubicles, in which animals' behavioural and exercise needs can be fully met, are therefore strongly recommended.",ambiguous,,,,
1991-03-04-b8b85c-017,1990,1991,1991-03-04,freedom,Tom Cox,Labour,For 40 years the countries of western Europe were calling for freedom and democracy in eastern Europe.,negative_liberty,,,,
1991-11-12-2c83eb-002,1990,1991,1991-11-12,freedom,John Browne,Conservative,"Will he confirm that, when he mentions the word ""peace"", he means not peace alone, but peace with freedom, which has always been demanded by the people of the United Kingdom and the United States?",negative_liberty,,,,
1991-05-13-8dd271-002,1990,1991,1991-05-13,freedom,Ronald Renton,Conservative,Friend will be pleased to know that there are already some good examples of greater freedoms in and better customer service by the existing agencies.,positive_liberty,,,,
1992-06-15-32a6db-016,1990,1992,1992-06-15,freedom,Nigel Forman,Conservative,Friend the Secretary of State for Education has also shared with me his deep concern about the issues of personal freedom that are involved.,ambiguous,,,,
1993-04-16-26f91e-019,1990,1993,1993-04-16,liberty,Doug Henderson,Labour,Individual liberty requires the guarantee of democracy.,ambiguous,,,,
1993-11-29-91199e-016,1990,1993,1993-11-29,freedom,Hugh Bayley,Labour,"Unrestricted Sunday shopping would give those with cars the choice of shopping at the supermarket on Sunday as well as on the other six days of the week, but their freedom would mean restricted choice for other shoppers — especially the elderly, who do not have cars and who may in some cases lose the opportunity to shop at a local store.",ambiguous,,,,
1993-02-19-9a6f85-037,1990,1993,1993-02-19,freedom,John Bowis,Conservative,"The Campaign for Freedom of Information acknowledges progress but wants more, understandably.",negative_liberty,,,,
1993-02-16-d207c9-008,1990,1993,1993-02-16,liberty,Jean Corston,Labour,"Last November the National Association of Probation Officers and Liberty, both of which have given me advice and assistance in the preparation of this Bill, published a dossier of 163 cases in which there was some doubt about the safety of the convictions.",other,,,,
1994-11-24-56045f-010,1990,1994,1994-11-24,freedom,Gary Waller,Conservative,"It can reasonably be said that freedom is an intrinsic part of motor cycling, and many motor cyclists like to work on their machines and modify them.",positive_liberty,,,,
1997-11-28-9f445d-042,1990,1997,1997-11-28,freedom,Brian Mawhinney,Conservative,"Those are freedoms inherent in the citizenship of a civilised society, as the hon.",ambiguous,,,,
1997-01-29-d799ba-001,1990,1997,1997-01-29,liberty,Unknown,nan,"249, in page 7, line 44, at end insert 'and
 (c) the class or classes of offenders in respect of which restriction of liberty orders may be made,'.",other,,,,
1997-11-27-562040-013,1990,1997,1997-11-27,freedom,Bill Cash,Conservative,"I want to examine the issues covered by article 1, which divide easily into a number of categories: social policy, common foreign and security policy, the free movement of peoples, immigration issues, border controls, freedom, security and justice, the single currency, police and judicial co-operation, and the general subject of flexibility and the Court of Justice.",other,,,,
1997-03-10-7cf9e8-047,1990,1997,1997-03-10,freedom,William Hague,Conservative,The Government have a vision of rising living standards and increased personal freedom.,positive_liberty,,,,
1998-04-01-b882a1-000,1990,1998,1998-04-01,freedom,David Clark,Labour,"I have received more than 550 responses to the freedom of information White Paper ""Your Right to Know"".",negative_liberty,,,,
1998-06-24-01fa24-068,1990,1998,1998-06-24,liberty,Mike O'Brien,Labour,It is not to create opportunities to allow interest groups from SPUC to Liberty — in which I must declare an interest because I am a member — to venture into frolics of their own in the courts.,other,,,,
1998-07-07-2597f7-006,1990,1998,1998-07-07,freedom,Peter Luff,Conservative,"The Government have established an inquiry into bovine spongiform encephalopathy, which has won a freedom of information award, of which Sir Nicholas Phillips is rightly very proud, for use of the internet.",other,,,,
1998-01-30-9b7a59-027,1990,1998,1998-01-30,freedom,Angela Eagle,Labour,The reason we need greater freedom to open countryside is clear.,positive_liberty,,,,
1998-02-09-403b15-040,1990,1998,1998-02-09,freedom,Richard Ottaway,Conservative,"With new money, both public and private, new rules and incentives, a new structure to give greater freedom to act and many new people involved"".",positive_liberty,,,,
1999-11-01-9c1095-003,1990,1999,1999-11-01,freedom,Mike O'Brien,Labour,"Friend the Home Secretary has quoted from it before, but it is worth hearing again — said that the party's view on freedom of information legislation was:
 The only group in Britain who are seriously interested in a freedom of information Act are inquisitive left-wing busy bodies.",negative_liberty,,,,
1999-12-14-692fb4-019,1990,1999,1999-12-14,liberty,Steve McCabe,Labour,"Like the civil rights organisation Liberty, I wonder whether it can ever be right in principle for us to accept that those motivated by religious or ideological beliefs should have fewer rights and be made worse off than those who commit crimes motivated by malice, greed or revenge.",negative_liberty,,,,
1999-07-23-93a954-020,1990,1999,1999-07-23,liberty,Chris Mullin,Labour,"I also gently draw the attention of the Criminal Cases Review Commission to recommendation 7 of the recent Home Affairs Committee report on the commission's work, which expressed the hope that, in the light of extra resources made available this year, some progress would be made on the backlog of cases involving persons at liberty.",other,,,,
1999-05-12-975aae-027,1990,1999,1999-05-12,freedom,William Ross,Ulster Unionist Party,We should not give the WA that freedom of action.,positive_liberty,,,,
2000-12-20-fffca7-007,2000,2000,2000-12-20,liberty,Peter Luff,Conservative,They are both moral issues — animal welfare and liberty.,ambiguous,,,,
2000-05-16-aca907-008,2000,2000,2000-05-16,freedom,Theresa May,Conservative,"It is difficult to recruit young people into teaching, but to ensure the future of the profession and to encourage them to enter the profession we need to show them not only the value of teachers, but that they will be treated as professionals and will be given the freedom and flexibility that they need to get on with the job, without constantly being subjected to interference from the bureaucrats in Whitehall.",negative_liberty,,,,
2000-04-18-40a174-002,2000,2000,2000-04-18,freedom,George Young,Conservative,and does not the fate of the Financial Services and Markets Bill and the Freedom of Information Bill disprove that assumption?,other,,,,
2000-11-27-69dde5-014,2000,2000,2000-11-27,freedom,Jack Straw,Labour,"As for the Freedom of Information Bill, we were famously told in the Conservatives' campaign guide at the general election that such a Bill was of interest only to ""left-wing busybodies"".",positive_liberty,,,,
2001-12-18-7194b1-006,2000,2001,2001-12-18,freedom,The Reverend Ian Paisley,Democratic Unionist Party,"As Martin McGuinness said:""I apologise to no one for saying that we support and admire the freedom fighters of the IRA.",ambiguous,,,,
2002-01-08-059adc-008,2000,2002,2002-01-08,freedom,Douglas Alexander,Labour,"Derek Hodgson, then general secretary of the Communication Workers Union, said of the Bill:""It secures the union's major objective of securing a long-term future in the public sector for the post office, and offers the business commercial freedom we believe it needs.",positive_liberty,,,,
2003-02-25-41156e-002,2000,2003,2003-02-25,freedom,Unknown,nan,and why the benefits of the measure outweigh any loss of freedom.,ambiguous,,,,
2003-07-08-3534b7-005,2000,2003,2003-07-08,freedom,John Hutton,Labour,"As elsewhere, we have tried to balance those important new freedoms with some essential safeguards.",ambiguous,,,,
2003-11-26-b30455-007,2000,2003,2003-11-26,freedom,Eric Forth,Conservative,I am making a plea for us to have that genuine freedom.,ambiguous,,,,
2003-01-14-518775-003,2000,2003,2003-01-14,freedom,Alan Milburn,Labour,"They will operate under a statutory duty of partnership, and we will introduce legislation to ensure that they will have the freedoms necessary to empower front-line staff and managers to shape local services to meet the local community's needs.",positive_liberty,,,,
2004-03-29-b44a62-020,2000,2004,2004-03-29,freedom,Alistair Carmichael,Liberal Democrat,"The more I have looked into the matter, the more I have realised that it comes down to a question of freedom of information and the public interest on the one hand and the right of privacy given to individual citizens on the other.",negative_liberty,,,,
2004-04-21-55e670-057,2000,2004,2004-04-21,freedom,Rosie Winterton,Labour,"Gentleman insisted:""What we want is for hospitals to be able to reflect local conditions and have the freedom to negotiate with their staff.",positive_liberty,,,,
2005-07-11-89d501-151,2000,2005,2005-07-11,freedom,Evan Harris,Liberal Democrat,"At column 735 he claimed that there is a loophole and that ""Freedom"", the British National party magazine, has explained it to its readers.",other,,,,
2005-11-03-d4babd-000,2000,2005,2005-11-03,freedom,Charles Clarke,Labour,"I will give them serious consideration, but I make the point — not in an antagonistic spirit — that the definition of civil war is often just as difficult to achieve as the definition of terrorist or freedom fighter.",other,,,,
2005-01-25-778ad2-003,2000,2005,2005-01-25,freedom,Tessa Jowell,Labour,"Our role is to give adults the freedom they deserve, while giving the yobbish minority the rough and tough treatment that they deserve.",positive_liberty,,,,
2006-11-06-918bc8-008,2000,2006,2006-11-06,freedom,Michael Gove,Conservative,"An e-mail revealed under the Freedom of Information Act 2000 said:""In light of the above we.",other,,,,
2007-05-16-5fd1e3-016,2000,2007,2007-05-16,freedom,John Denham,Labour,"Whether or not he feels he has the freedom tonight to talk about time scales, the fact is that the process, once started, will be unstoppable.",negative_liberty,,,,
2007-07-25-59623b-031,2000,2007,2007-07-25,liberty,Gordon Brown,Labour,"and learned Gentleman and his party to talk about the issues over the summer months to see whether, where I find that the independent reviewer, the Home Affairs Committee, the organisation Liberty and, today, the leader of the Conservative party, all recognise that there may be a case for going beyond 28 days in certain instances, there can be a way forward on which we can find agreement in the House.",other,,,,
2008-03-25-e38366-019,2000,2008,2008-03-25,freedom,Rosie Winterton,Labour,It gives a new freedom to millions of people and it is a very good scheme.,ambiguous,,,,
2008-02-21-6c92f1-001,2000,2008,2008-02-21,freedom,Stuart Bell,Labour,"If I were an expert on witches' brew, I would be an expert on the Freedom of Information Act.",negative_liberty,,,,
2008-02-21-80ca65-010,2000,2008,2008-02-21,freedom,Yvette Cooper,Labour,"This is a temporary arrangement, therefore there is a temporary position with regard to the Freedom of Information Act.",negative_liberty,,,,
2008-06-18-1c90aa-003,2000,2008,2008-06-18,freedom,David Cameron,Conservative,"At the moment we have the NATO-led ISAF command and the American-led Operation Enduring Freedom command, and there is always a risk of their pulling in different directions.",other,,,,
2008-07-03-fbe064-019,2000,2008,2008-07-03,freedom,William Hague,Conservative,"I hope that he will be able to go a little further and say that in the absence of any agreement to the contrary, we regard Morgan Tsvangirai as the democratically elected leader of Zimbabwe subject, of course, to the subsequent decisions of the Zimbabwean people when at long last they have the freedom to make their own choices in the future.",positive_liberty,,,,
2009-11-11-2995f6-009,2000,2009,2009-11-11,freedom,Nick Gibb,Conservative,"First, academies thrive on their independence and freedom from local authorities.",negative_liberty,,,,
2010-11-15-4cb4d2-033,2010,2010,2010-11-15,liberty,Elfyn Llwyd,Plaid Cymru,"I have concerns about the Bill, therefore, and I know that Justice and Liberty also have grave concerns.",other,,,,
2010-07-26-472976-015,2010,2010,2010-07-26,freedom,Nick Gibb,Conservative,"in most cases, it will be the same head, the same staff, the same parents and the same children in the school, but with additional freedoms to innovate and raise standards.",positive_liberty,,,,
2011-07-07-cc286d-025,2010,2011,2011-07-07,liberty,Gareth Johnson,Conservative,Liberty is suggesting that a period of six months should be the maximum.,other,,,,
2012-07-06-18d8f0-000,2010,2012,2012-07-06,freedom,Matthew Hancock,Conservative,"My argument is in favour of the operational independence of central banks — “freedom in a framework”, if I may put it that way, or “constrained discretion”, as economists inelegantly call it.",ambiguous,,,,
2012-12-18-00eb75-009,2010,2012,2012-12-18,liberty,Robert Buckland,Conservative,every day we did a job of dealing with the liberty of the individual and the power of the state when it came to imprisoning and dealing with individuals who may have committed criminal offences.,negative_liberty,,,,
2013-03-07-c11498-008,2010,2013,2013-03-07,liberty,Julian Huppert,Liberal Democrat,"Even without that, there are lots of cases where this is already in our law and which I find even more alarming, because they affect people’s liberty much more.",ambiguous,,,,
2013-04-16-c25ef4-047,2010,2013,2013-04-16,freedom,David Lidington,Conservative,"In recent months, we have seen a worsening of the human rights situation in that country, whether in relation to the Magnitsky case, the restrictive legislative changes on freedom of assembly, the moves against the opposition, the inspections of non-governmental organisations, or the draft legislation to curtail freedom of assembly for lesbian, gay, bisexual and transgender people.",negative_liberty,,,,
2013-04-10-2ab30c-011,2010,2013,2013-04-10,liberty,Tony Baldry,Conservative,"Hayek’s “The Constitution of Liberty”, and the other was a book written and published in the 1930s called “A Time for Greatness”.",other,,,,
2013-09-12-94be61-013,2010,2013,2013-09-12,freedom,Michael Fallon,Conservative,"The sale of shares will give Royal Mail the commercial freedom it needs to succeed in a fully liberalised, competitive market.",positive_liberty,,,,
2014-05-01-5d3b60-018,2010,2014,2014-05-01,freedom,Lyn Brown,Labour,Experience tells us that any Government who reduce religious freedom must also curtail the rights of free assembly and free speech.,negative_liberty,,,,
2014-06-25-67b3ba-001,2010,2014,2014-06-25,liberty,Andrew Love,Labour (Co-op),"The OBR is clearly in favour of the move, and although the Government are at liberty to say what they truly feel, let them be honest when we are trying to have a consensus in the debate.",other,,,,
